city,area,rooms,bathroom,parking_spaces,floor,animal,furniture,hoa_(BRL),rent_amount_(BRL),property_tax_(BRL),fire_insurance_(BRL),total_(BRL)
1,60,1,2,1,5,1,1,750,1900,163,26,2839
1,170,3,4,4,13,1,1,1978,8000,759,107,10840
2,40,1,1,2,5,1,1,915,1559,169,20,2663
1,200,4,4,4,4,1,1,2500,4100,963,55,7618
2,170,4,4,3,11,1,1,2500,2499,870,32,5901
2,200,5,3,2,1,1,1,1480,9000,259,115,10850
2,31,1,1,0,3,0,0,371,1900,0,25,2296
0,135,3,2,1,8,1,1,1300,2165,209,32,3706
2,400,3,3,1,3,1,1,3000,11000,142,140,14280
0,70,2,1,0,0,1,1,320,1200,65,18,1603
2,64,1,1,0,9,1,1,500,1750,0,23,2273
4,73,2,1,1,4,1,1,625,1200,119,16,1960
2,240,3,4,3,9,1,1,3211,5100,1102,65,9478
2,115,2,1,1,0,1,1,0,1750,134,27,1911
2,400,3,4,3,0,1,1,0,10000,1189,151,11340
2,147,4,2,0,8,1,1,1150,2800,258,36,4244
1,58,2,1,1,1,1,1,500,750,80,10,1340
3,92,3,2,2,8,1,1,700,2000,145,26,2871
2,330,3,6,4,0,1,1,0,8500,856,128,9484
0,60,2,1,0,2,1,1,389,850,320,13,1572
2,240,4,5,4,5,1,1,3000,6000,834,77,9911
0,38,1,1,0,2,1,1,335,800,43,12,1190
2,141,3,2,2,11,1,1,2200,6900,450,88,9638
0,43,1,1,1,17,0,0,1050,2790,120,41,4001
0,62,2,1,0,4,1,1,282,940,38,14,1274
3,50,2,1,1,4,0,1,250,1500,35,20,1805
0,75,2,1,1,7,1,1,350,1200,34,18,1602
2,180,3,2,1,0,1,1,0,5400,459,82,5941
3,33,1,1,0,11,0,1,290,600,10,8,908
2,580,6,6,8,0,1,1,0,10000,2800,151,12950
2,136,3,3,2,1,0,1,1680,3200,525,41,5446
2,238,4,4,3,1,0,1,2765,5000,1220,64,9049
2,109,3,2,2,20,1,0,1200,4500,417,58,6175
2,90,2,1,0,0,1,1,0,2400,170,37,2607
0,171,2,2,1,2,1,1,1000,2200,200,33,3433
2,40,1,1,0,16,1,1,580,1105,0,14,1699
3,119,3,2,2,7,1,1,1650,1200,212,16,3078
1,330,5,7,5,10,1,1,1030,4800,973,64,6867
2,60,1,1,1,2,1,0,1072,4600,115,59,5846
2,118,3,2,1,4,1,0,1800,6000,22,77,7899
2,134,2,2,1,7,0,0,1493,3400,239,44,5176
2,280,3,4,1,0,1,1,1,3700,100,56,3857
2,120,3,2,1,0,1,1,0,1800,109,28,1937
2,288,4,6,4,1,1,1,3634,4200,1155,54,9043
2,180,3,3,2,11,1,1,1300,4000,409,51,5760
2,43,1,1,1,6,1,1,500,3000,11,39,3550
2,57,1,1,0,7,1,0,300,6000,17,77,6394
2,200,3,3,0,0,1,1,0,4500,71,68,4639
2,96,3,3,0,6,1,1,470,3572,30,46,4118
2,320,4,5,4,0,1,1,300,6500,417,98,7315
1,110,3,2,2,1,1,1,380,2150,192,29,2751
2,35,1,1,1,11,0,0,444,3290,124,42,3900
2,270,4,5,6,0,1,1,0,11000,400,166,11570
2,85,2,1,1,1,0,1,539,1200,74,16,1829
2,60,2,2,1,14,1,0,600,3000,209,39,3848
2,550,4,5,5,0,1,1,0,5000,875,76,5951
2,45,1,1,0,11,0,1,413,3800,81,49,4343
2,130,3,2,2,0,1,1,0,5100,183,77,5360
4,50,1,1,0,1,1,1,250,800,0,11,1061
2,55,2,1,1,3,1,1,800,1800,42,23,2665
0,47,1,1,1,1,0,0,400,2200,0,33,2633
1,192,4,3,3,2,1,0,412,2400,196,32,3040
2,70,2,2,2,3,1,1,700,1800,59,23,2582
0,78,2,1,0,1,1,1,280,1480,32,22,1814
0,45,1,1,1,1,1,1,320,900,84,14,1318
1,250,2,2,1,0,1,1,15,900,67,15,997
4,90,3,1,0,18,1,0,500,2240,42,29,2811
4,186,3,4,2,5,1,1,3000,13000,475,168,16640
2,33,1,1,0,14,1,1,500,3999,0,51,4550
0,250,5,4,5,0,1,1,0,4300,84,77,4461
4,30,1,1,0,4,0,1,307,1750,79,23,2159
4,106,3,1,0,2,1,1,380,2000,80,26,2486
2,72,2,2,1,1,1,0,466,3000,93,39,3598
2,90,2,1,1,1,1,1,1000,3000,50,39,4089
2,102,3,2,1,10,1,1,950,3315,75,42,4382
2,126,3,3,2,7,0,1,2500,2500,317,32,5349
2,220,3,2,1,0,1,1,0,5000,500,76,5576
0,42,1,1,1,13,1,1,500,2300,50,34,2884
2,69,2,1,1,6,1,1,600,1600,0,21,2221
2,50,2,1,1,24,1,1,380,1490,0,19,1889
2,120,4,3,2,8,1,1,2010,2210,334,28,4582
2,160,3,3,3,10,1,0,1850,3500,63,45,5458
2,31,1,1,0,1,1,0,550,2900,0,37,3487
2,70,3,1,1,8,1,1,523,1100,0,14,1637
2,37,1,1,1,8,1,0,490,4000,90,51,4631
2,63,1,1,1,9,0,0,1283,7400,286,94,9063
4,57,2,1,0,7,1,1,430,1500,54,20,2004
2,400,3,2,3,0,1,1,0,5500,1084,83,6667
2,370,4,5,6,17,1,1,4300,14000,1900,178,20380
4,255,4,3,0,6,1,1,2650,4500,692,58,7900
2,110,2,2,1,1,1,1,1216,2700,1144,35,5095
4,82,2,2,1,4,1,1,1900,2400,334,31,4665
4,25,1,1,1,4,1,1,1850,2805,417,37,5109
2,65,2,2,1,4,1,0,730,1750,83,23,2586
1,45,1,1,0,10,1,1,300,800,108,11,1219
4,95,2,2,2,11,1,1,1450,6300,267,82,8099
4,55,1,2,1,2,1,1,650,1200,55,16,1921
1,96,3,2,2,1,1,1,600,2300,294,31,3225
2,72,2,1,2,5,1,0,600,3200,35,41,3876
1,44,2,1,0,4,0,1,145,895,0,12,1052
1,2000,3,3,2,2,1,0,3000,5000,200,67,8267
2,49,2,1,1,16,1,1,350,1500,0,20,1870
2,119,3,2,1,7,1,1,1011,3500,247,45,4803
2,52,1,1,1,7,1,1,470,2000,89,26,2585
2,80,2,1,1,19,1,1,740,1300,0,17,2057
2,200,3,3,3,13,1,0,2338,5000,835,64,8237
2,181,3,4,3,8,0,0,2500,8000,903,102,11510
1,220,4,3,2,4,1,1,1263,2700,269,36,4268
0,125,3,3,1,2,1,1,1070,2400,184,36,3690
3,55,1,1,0,1,1,1,550,915,57,12,1534
0,28,1,1,0,1,1,1,99,1200,10,18,1327
0,48,2,1,1,10,1,0,380,1100,27,17,1524
2,222,4,3,4,15,1,1,2600,6500,1000,83,10180
2,138,3,3,2,0,1,1,0,2700,141,41,2882
2,72,2,1,1,21,1,1,519,1701,155,22,2397
2,171,4,4,4,1,1,1,2310,10000,85,127,12520
4,55,1,2,1,15,1,0,695,2750,50,36,3531
4,120,2,3,1,9,1,1,1264,2600,225,34,4123
2,102,3,3,2,15,1,1,1100,3990,150,51,5291
2,118,3,3,2,6,1,1,1200,3500,534,45,5279
2,55,2,1,0,2,0,1,200,1260,0,16,1476
0,197,4,3,2,4,1,1,2000,3200,325,47,5572
2,49,1,1,0,0,0,1,0,1350,0,21,1371
4,45,1,1,0,1,0,0,750,3300,249,43,4342
3,104,2,2,2,7,1,0,1100,4200,210,54,5564
3,73,3,2,2,17,1,1,570,2400,125,31,3126
0,55,1,1,0,2,1,0,320,1150,30,17,1517
2,202,4,4,3,13,1,1,2200,6000,1000,77,9277
2,54,2,1,1,3,1,1,660,1650,50,21,2381
2,75,2,1,0,1,0,1,0,1200,67,16,1283
4,89,3,2,0,4,1,1,1100,2750,138,36,4024
2,46,1,1,0,1,1,0,350,1800,0,23,2173
2,386,4,6,4,0,1,1,6700,4250,667,64,11680
0,240,3,3,1,0,1,1,0,4000,392,72,4464
2,61,3,2,1,4,1,1,550,3000,117,39,3706
2,80,2,2,1,3,1,1,700,2200,0,28,2928
1,45,2,1,1,4,1,0,180,1300,39,18,1537
2,18,1,1,0,0,1,1,0,1720,0,22,1742
2,30,1,1,1,14,1,0,350,2580,83,33,3046
2,300,4,4,6,1,1,1,550,3800,33,49,4432
2,69,1,1,1,8,1,1,857,1200,100,16,2173
3,157,3,2,2,15,1,1,1290,2200,208,28,3726
4,30,1,1,0,3,1,1,314,700,0,10,1024
1,32,1,1,0,9,0,1,300,1000,100,14,1414
1,83,3,2,2,6,1,1,468,1600,130,22,2220
2,55,2,2,2,3,1,1,780,2001,142,26,2949
2,70,1,1,1,3,1,1,1000,2500,150,32,3682
2,20,1,1,0,1,0,0,150,3142,67,40,3399
1,298,4,2,3,0,1,1,0,3044,186,50,3280
1,90,3,2,1,1,1,1,280,1300,100,18,1698
2,147,2,2,1,8,1,1,1400,4000,314,51,5765
2,48,1,1,1,0,1,1,0,2000,0,26,2026
2,32,1,1,1,9,0,0,1500,3400,150,44,5094
2,195,4,2,3,15,1,1,1475,2500,307,32,4314
3,350,4,3,4,0,0,1,500,6000,500,91,7091
2,74,2,1,0,2,0,1,1,2500,1,32,2534
2,130,3,2,2,1,0,1,1324,3250,571,42,5187
3,60,2,3,0,1,0,0,938,1940,0,25,2903
1,55,2,1,1,9,0,1,655,1300,119,18,2092
2,89,3,2,2,4,1,1,1050,1540,115,20,2725
0,70,2,2,2,11,1,1,700,3300,115,49,4164
1,141,4,2,1,2,1,1,0,3000,117,50,3167
1,260,4,2,2,0,1,1,0,2500,251,41,2792
2,168,4,2,2,0,1,1,0,3100,130,47,3277
1,24,1,1,1,0,0,1,0,550,0,10,560
2,240,4,4,5,14,1,1,2400,4500,750,58,7708
2,178,3,4,4,18,1,1,2650,10000,125,127,12900
2,58,2,1,1,1,1,0,500,2380,120,31,3031
2,800,4,7,8,0,0,1,10000,8500,209,128,18840
2,180,3,2,2,11,1,1,2750,7000,730,89,10570
2,101,3,4,2,4,0,0,1037,6140,359,78,7614
2,50,1,1,0,1,0,1,150,830,0,11,991
1,55,2,1,1,4,1,1,190,600,67,8,865
2,120,2,3,2,0,1,1,0,5400,0,82,5482
3,42,2,1,1,3,0,1,400,600,15,8,1023
1,40,1,1,1,1,0,1,0,860,0,12,872
2,78,2,2,2,8,1,0,1400,5800,334,74,7608
0,144,3,2,1,4,1,0,1450,2740,269,41,4500
4,70,3,1,1,7,1,1,680,1200,71,16,1967
3,440,4,4,4,0,0,1,0,4000,417,61,4478
0,44,1,1,1,7,1,1,600,1250,65,19,1934
2,596,4,5,2,0,1,0,0,15000,2620,226,17850
0,230,3,4,3,0,1,0,2300,10000,417,178,12900
1,100,2,1,0,13,1,1,750,1200,1680,16,3646
2,300,3,3,8,0,1,1,0,5500,286,83,5869
2,47,2,1,0,7,1,0,390,1900,0,8,2298
3,105,3,2,2,6,1,1,1200,1620,165,21,3006
2,65,2,2,1,14,0,1,610,1300,3,17,1930
2,65,3,2,1,2,1,1,512,1860,135,24,2531
2,60,2,2,2,6,1,1,1050,2100,344,27,3521
3,314,3,4,3,0,1,1,0,4000,349,61,4410
2,70,2,1,0,1,1,1,0,1800,92,23,1915
4,80,3,2,1,5,1,1,1150,1450,0,19,2619
2,350,3,5,5,0,1,1,0,5500,675,83,6258
0,52,1,1,0,10,1,1,130,900,0,14,1044
2,380,4,5,6,8,1,0,3150,4900,1737,63,9850
4,70,1,1,0,1,1,1,634,2400,263,31,3328
2,45,2,1,1,4,1,0,430,2364,77,30,2901
2,44,1,1,1,9,1,0,1785,2930,205,38,4958
2,142,4,4,3,15,0,1,1661,2870,559,37,5127
1,96,3,1,1,11,1,0,575,2200,154,30,2959
2,88,2,3,2,4,1,1,1200,2803,496,36,4535
2,169,3,4,3,9,1,1,1800,8900,590,113,11400
4,40,1,1,0,2,1,1,350,900,0,12,1262
2,45,1,1,0,0,0,1,0,950,0,15,965
4,320,3,2,0,5,0,1,2300,6000,292,78,8670
2,82,1,2,1,1,0,0,1000,11000,25,140,12170
2,180,3,4,3,15,1,1,2200,8900,782,113,12000
2,340,4,4,4,4,1,0,3100,8500,1400,108,13110
1,100,3,3,1,4,1,1,800,2300,206,31,3337
2,160,3,3,3,9,1,0,2400,10000,584,127,13110
2,160,4,4,3,9,1,0,2184,6500,858,83,9625
3,100,3,2,2,3,1,1,885,1200,80,16,2181
2,33,1,1,1,12,0,1,552,4150,95,53,4850
2,35,1,2,1,2,1,1,335,1870,0,7,2212
0,52,2,2,1,12,1,1,350,1900,42,28,2320
2,180,3,2,2,6,1,1,2066,5500,518,70,8154
2,180,3,2,1,0,0,1,0,3000,163,46,3209
2,300,4,4,4,12,1,1,3000,10000,1167,127,14290
2,79,2,1,0,0,1,1,0,2050,218,26,2294
0,66,2,1,0,4,1,1,450,1300,42,19,1811
2,26,1,1,0,2,0,1,0,2060,0,27,2087
2,367,4,5,6,1,0,1,4384,8000,2110,102,14600
3,60,2,1,1,7,1,1,486,900,74,12,1472
2,80,2,3,1,5,1,1,80,1800,0,28,1908
4,50,2,1,0,0,1,1,0,1170,70,18,1258
4,100,3,1,0,2,1,1,1290,1250,138,17,2695
2,250,3,4,3,13,1,1,2800,6000,834,77,9711
0,40,1,1,1,7,0,0,1300,1200,68,18,2586
2,68,2,2,1,8,0,1,600,2400,125,31,3156
2,35,1,1,1,14,0,1,1700,2000,275,26,4001
0,46,2,1,1,0,1,1,236,750,16,11,1013
2,21,1,1,0,2,1,1,0,3200,42,41,3283
4,45,1,1,0,8,1,0,1690,3900,0,51,5641
1,107,3,2,2,2,1,0,585,2400,184,32,3201
2,220,3,3,5,0,1,1,0,7500,0,113,7613
2,380,5,7,4,0,1,1,0,8000,775,121,8896
2,150,3,3,2,20,0,1,2300,4000,417,51,6768
4,15,1,1,0,2,0,1,0,1000,0,13,1013
2,35,1,1,0,1,0,1,250,1305,0,17,1572
2,120,3,4,2,1,1,1,1500,3000,670,39,5209
2,24,2,2,1,13,1,1,993,5500,141,70,6704
0,70,2,2,1,2,1,1,500,2720,75,40,3335
0,50,1,2,0,0,1,1,250,1100,0,17,1367
2,220,3,4,4,10,1,1,3500,7000,1000,89,11590
2,180,3,4,3,3,1,1,1600,3500,65,45,5210
0,148,3,2,3,3,1,0,1000,3000,167,44,4211
2,52,2,1,1,7,1,1,633,1340,8,17,1998
0,48,2,1,0,1,1,1,100,700,0,11,811
2,160,4,5,2,22,1,0,1200,6800,500,87,8587
2,40,1,1,0,1,1,1,0,1000,56,13,1069
2,40,1,1,0,2,0,0,685,2500,0,32,3217
3,143,3,2,3,0,1,1,0,1700,70,26,1796
3,550,3,4,8,0,1,1,0,4600,380,70,5050
2,35,1,1,1,3,0,0,0,4200,17,54,4271
0,50,2,1,0,18,1,1,500,1300,0,19,1819
2,210,4,4,3,9,1,1,2100,9100,667,116,11980
2,60,2,2,2,2,1,1,860,1840,165,24,2889
2,217,4,4,3,3,1,0,4180,5000,1550,64,10790
4,300,3,3,2,5,1,0,5000,11330,3334,146,19810
4,45,1,1,0,0,1,0,250,2000,45,31,2326
2,230,5,3,0,0,1,1,0,7200,343,109,7652
3,139,3,5,3,3,1,0,1090,6700,232,85,8107
2,48,2,1,0,3,1,1,100,1350,0,18,1468
2,145,3,3,3,6,1,1,1100,12000,667,153,13920
0,65,1,1,0,3,1,1,311,1350,525,20,2206
0,180,3,3,2,3,1,1,400,2700,250,40,3390
2,438,5,6,5,0,0,1,0,12000,817,181,13000
2,100,2,2,1,10,1,0,1300,1979,225,26,3530
4,430,4,4,2,6,1,1,3500,10000,1119,129,14750
2,315,4,5,5,20,0,1,2500,4000,1000,29,7529
0,374,3,4,2,0,1,0,2500,8250,473,147,11370
2,270,3,2,1,9,1,1,2300,3920,34,50,6304
3,92,2,3,2,5,0,1,1260,4200,275,54,5789
0,220,3,3,2,8,0,0,1636,10000,542,147,12330
2,243,4,3,3,16,1,1,3754,2000,1324,26,7104
0,240,3,3,7,0,1,0,0,3400,349,61,3810
2,260,4,5,5,3,1,0,0,15000,0,191,15190
0,63,3,2,2,11,1,1,547,2050,54,30,2681
2,238,4,5,3,1,0,1,2500,15000,375,58,17930
2,60,2,2,2,15,1,1,692,1900,90,25,2707
2,82,2,2,0,3,0,1,650,1600,5,21,2276
3,74,3,1,1,3,1,1,350,1000,54,13,1417
1,40,1,1,2,11,0,0,1000,3500,63,47,4610
0,70,3,1,1,3,1,1,424,1100,0,17,1541
1,83,3,2,3,18,1,1,745,2050,198,28,3021
2,55,2,1,0,0,1,1,380,1350,0,18,1748
2,290,3,2,2,0,0,0,0,8000,1334,121,9455
4,250,5,3,4,0,1,1,0,5000,417,77,5494
2,350,4,3,4,10,1,1,1600,7500,959,96,10160
2,330,5,4,2,0,1,0,0,7650,720,115,8485
3,82,3,3,2,4,1,1,550,1500,153,20,2223
2,60,2,2,1,8,1,1,700,1420,59,18,2197
4,74,2,1,0,1,1,1,1148,1900,212,25,3285
1,160,3,3,2,4,1,1,150,2400,244,32,2826
0,483,4,4,0,4,1,0,2000,4900,1167,72,8139
2,35,1,1,0,16,1,0,560,2999,103,38,3700
2,285,4,4,3,16,0,1,1100,4500,359,58,6017
1,50,2,1,1,3,1,1,230,1100,28,15,1373
4,77,2,2,0,4,1,1,700,1950,88,26,2764
2,76,2,2,1,8,0,1,825,1600,33,21,2479
0,200,2,1,0,0,1,1,0,2800,0,50,2850
2,300,5,4,5,0,1,1,0,8500,60,128,8688
4,105,3,2,1,13,1,0,1200,12000,459,155,13810
3,55,1,1,1,7,1,1,480,700,45,9,1234
0,75,2,2,1,5,1,1,450,1650,100,25,2225
3,276,3,4,3,11,1,1,2590,7000,594,89,10270
1,70,2,2,1,3,1,1,523,1050,100,14,1687
2,460,7,5,5,0,1,0,1,9000,3129,136,12270
4,135,4,2,2,13,1,0,1300,6489,467,84,8340
1,64,2,1,1,1,0,1,210,1200,0,16,1426
1,76,2,1,1,1,1,1,277,700,59,10,1046
2,170,6,4,4,0,1,1,0,7200,0,109,7309
1,85,2,1,1,1,0,1,735,2150,198,29,3112
3,49,2,1,1,0,1,1,0,1000,0,13,1013
4,128,4,2,0,2,0,1,1100,2000,10,26,3136
2,96,3,2,2,10,1,1,1616,1610,162,21,3409
4,45,1,1,1,1,1,0,1437,3000,382,39,4858
2,32,1,1,1,2,0,0,1500,3250,300,42,5092
0,37,1,1,0,4,1,1,340,1500,69,22,1931
1,335,4,4,4,0,1,1,0,10000,678,164,10840
4,56,2,1,1,3,1,1,860,1500,90,20,2470
2,330,1,3,8,0,1,1,0,3147,0,48,3195
4,21,1,1,0,2,1,1,0,2800,0,37,2837
2,300,5,5,4,0,1,0,0,6500,525,98,7123
0,373,4,4,4,0,1,0,350,6800,100,121,7371
2,53,2,1,1,7,0,1,600,1200,60,16,1876
2,156,3,3,3,20,1,1,1600,4900,917,63,7480
0,80,2,1,0,2,0,0,180,1250,0,19,1449
2,74,2,2,2,8,0,1,870,3300,270,42,4482
2,103,3,2,1,0,1,1,0,4200,250,64,4514
1,458,8,10,4,0,1,1,0,7000,419,115,7534
1,98,2,1,0,0,0,1,0,1500,58,25,1583
2,40,1,1,0,0,1,1,1,1000,6,16,1023
2,65,1,1,0,3,0,1,185,1300,63,17,1565
2,70,1,1,0,4,0,1,430,1300,17,17,1764
0,55,1,1,1,14,0,0,460,3200,30,47,3737
2,129,3,4,3,6,1,0,1650,2500,434,32,4616
0,46,1,1,1,1,1,0,270,750,15,11,1046
0,225,4,4,2,0,1,1,800,4445,352,79,5676
2,215,3,1,1,18,1,1,1100,4000,240,51,5391
2,100,3,3,2,0,0,1,120,2000,0,31,2151
3,68,1,1,1,10,0,0,600,1000,48,13,1661
2,82,3,1,1,8,0,1,709,1500,107,20,2336
4,90,2,3,0,2,1,1,620,2150,60,28,2858
2,250,5,2,6,0,1,1,0,9000,1417,136,10550
2,392,4,4,4,0,1,1,0,10000,1250,151,11400
4,134,3,4,2,3,1,0,1900,7000,466,91,9457
3,53,2,1,1,1,1,1,310,510,16,7,843
4,165,2,2,0,2,1,0,0,2500,11,33,2544
2,59,2,1,1,3,0,1,270,1400,417,18,2105
0,55,1,1,1,3,1,1,340,900,50,14,1304
4,80,2,2,1,12,0,1,580,1809,226,9,2624
4,71,2,1,1,2,1,1,950,3140,190,41,4321
0,200,3,3,2,0,1,1,1,5980,175,107,6263
2,47,1,1,0,1,1,1,490,1200,26,16,1732
2,78,1,1,2,8,0,0,1980,6000,317,77,8374
0,70,2,1,0,9,1,1,0,1750,0,26,1776
1,44,1,1,1,11,1,1,520,3500,225,47,4292
2,56,2,1,1,7,1,1,380,1500,40,20,1940
1,70,3,2,2,10,0,1,360,1560,80,21,2021
2,150,3,3,2,12,1,1,1650,4000,142,51,5843
4,60,1,1,0,4,0,0,1400,2000,192,26,3618
1,200,3,4,4,10,1,1,2900,5500,1021,74,9495
2,250,4,5,4,5,0,1,3000,10000,0,127,13130
2,250,4,5,3,0,1,1,0,5000,565,76,5641
0,40,1,1,1,10,1,0,210,1180,20,18,1428
2,117,4,5,4,10,0,1,1523,3175,711,41,5450
3,104,3,1,0,3,0,1,600,650,69,9,1328
4,120,3,1,0,3,0,1,800,4500,234,58,5592
1,125,3,2,0,7,1,1,1300,2968,274,40,4582
2,33,2,1,0,6,1,1,300,1900,0,25,2225
4,99,3,2,1,10,1,1,1080,3500,192,46,4818
2,63,1,1,0,12,1,1,870,2600,0,33,3503
4,43,2,1,0,12,1,1,586,2000,63,26,2675
2,61,2,2,2,2,0,0,1023,3160,270,41,4494
4,76,2,2,1,8,1,0,1200,3700,167,48,5115
0,52,2,1,1,0,1,1,350,950,84,14,1398
2,39,1,1,0,3,1,0,350,1700,0,22,2072
0,126,3,1,1,4,1,1,1137,2200,125,33,3495
2,305,2,3,0,10,1,1,3500,5000,667,64,9231
2,80,2,2,0,3,0,1,931,2700,0,35,3666
4,85,2,1,1,4,1,1,450,1700,100,22,2272
0,74,3,2,2,13,1,0,402,2300,58,34,2794
4,130,3,2,1,3,0,1,1303,2300,172,30,3805
2,113,3,2,1,6,1,1,1000,3000,50,39,4089
2,108,2,1,3,0,1,1,0,5000,260,76,5336
2,270,4,4,4,0,1,1,0,10800,800,163,11760
2,111,3,4,3,1,1,1,2500,2700,704,35,5939
4,142,3,2,1,1,1,0,1732,2868,247,37,4884
0,48,1,1,1,5,1,0,240,1100,16,17,1373
2,76,3,2,2,10,1,1,365,2500,37,32,2934
2,42,1,1,0,13,0,1,760,2260,147,29,3196
2,500,4,5,4,0,0,0,0,12750,2087,192,15030
2,375,4,4,4,22,0,1,4916,4700,3025,60,12700
4,690,4,5,2,21,0,1,4798,9500,1301,123,15720
2,172,4,4,3,1,1,1,1800,7500,792,96,10190
4,15,1,1,0,0,1,1,0,700,0,10,710
4,130,3,2,2,5,1,1,2250,6500,415,84,9249
2,90,3,2,2,2,1,1,1320,1700,225,22,3267
3,68,3,2,2,9,1,0,550,2700,76,35,3361
2,260,4,4,4,0,1,1,0,14000,1834,211,16050
2,87,2,3,2,1,1,0,1200,3560,492,46,5298
2,80,2,1,0,0,0,1,0,1500,0,23,1523
2,20,1,1,0,6,1,0,602,1800,130,23,2555
2,140,2,1,2,0,1,1,0,5000,584,76,5660
2,45,2,1,1,1,1,1,176,1300,64,17,1557
3,230,3,4,4,5,1,0,1800,10000,715,127,12640
2,125,3,3,2,4,1,1,1550,3000,650,39,5239
4,80,2,1,0,3,0,0,800,1360,9,18,2187
2,22,1,1,1,8,1,0,587,4500,150,58,5295
3,280,4,3,3,0,1,1,0,2167,169,33,2369
2,126,3,4,3,6,1,1,2500,3200,579,41,6320
0,64,3,2,1,1,1,0,600,1620,0,24,2244
4,70,2,1,1,3,1,1,950,3800,125,49,4924
2,65,2,1,0,0,1,1,0,1200,34,19,1253
0,98,3,1,0,1,1,1,400,1050,84,16,1550
1,136,3,3,2,6,1,1,230,2700,234,36,3200
2,80,2,2,2,0,1,1,0,2465,0,38,2503
0,54,2,1,1,8,1,0,300,1000,50,15,1365
0,55,1,1,1,2,1,1,300,1000,50,15,1365
4,190,3,2,1,4,1,1,1800,5100,417,66,7383
2,130,3,2,2,8,1,1,1310,6500,338,83,8231
2,54,2,1,1,1,1,1,670,1932,73,8,2683
2,200,3,4,4,2,0,0,3300,12000,1167,153,16620
2,150,3,3,2,3,0,1,2100,3600,499,46,6245
2,205,3,4,4,13,1,1,1700,6000,650,77,8427
2,310,3,3,2,0,0,1,0,10400,0,157,10560
2,250,3,4,4,0,1,1,0,4500,334,68,4902
2,60,2,1,1,1,1,1,0,1100,0,14,1114
2,66,2,2,1,5,1,0,750,2980,0,38,3768
2,176,3,4,3,20,0,1,2004,9500,584,121,12210
0,48,1,1,0,4,1,0,250,1300,34,19,1603
4,90,2,1,0,3,1,1,940,3490,234,45,4709
0,67,2,2,1,9,1,1,300,1700,0,25,2025
1,55,2,1,1,8,0,1,160,900,0,12,1072
2,50,2,2,1,14,1,1,520,1550,100,20,2190
4,140,3,1,1,3,1,1,1200,4090,0,53,5343
4,18,1,1,0,14,0,1,540,880,101,12,1533
1,120,4,3,2,2,1,1,0,3250,0,44,3294
3,50,1,1,0,1,0,1,298,850,15,11,1174
2,220,3,4,3,0,1,0,0,4600,126,70,4796
2,25,1,1,1,4,0,0,1449,3070,700,39,5258
1,230,4,2,1,2,1,1,300,2850,190,38,3378
2,80,2,1,0,0,1,1,0,2200,0,34,2234
2,180,3,3,2,7,1,1,3000,7000,292,89,10380
4,62,2,1,0,0,1,1,50,1300,0,20,1370
0,440,3,2,3,5,0,1,100,10500,84,154,10840
2,200,3,3,3,3,1,1,3162,4790,876,61,8889
0,180,3,2,3,2,1,0,0,5100,250,75,5425
0,300,8,3,0,0,1,1,0,5100,250,91,5441
1,360,6,2,0,0,1,1,1,6000,688,99,6788
4,55,2,2,0,6,1,1,740,2000,220,26,2986
2,400,4,6,4,0,1,1,0,15000,1875,226,17100
2,19,1,1,0,0,0,1,0,1200,41,16,1257
0,326,4,7,4,0,1,1,0,4200,184,64,4448
2,240,4,4,3,4,1,1,8000,2000,2000,26,12030
3,35,1,1,0,0,1,1,0,1600,0,25,1625
4,110,3,1,0,1,1,1,1100,1800,131,24,3055
2,103,2,3,2,17,1,0,7000,9000,500,115,16620
2,273,3,5,4,5,1,1,2695,10900,1057,139,14790
2,250,4,5,2,0,1,1,0,8000,338,121,8459
0,67,2,2,1,2,1,0,413,1240,55,19,1727
2,45,1,1,1,3,1,0,2000,4850,334,62,7246
2,19,1,1,0,0,0,1,0,1200,0,16,1216
4,90,3,2,1,13,1,1,1300,2050,230,27,3607
2,143,3,3,2,20,1,1,1900,8400,539,107,10950
2,75,2,1,1,14,0,0,1200,2380,196,31,3807
4,115,3,2,1,2,1,1,1200,2900,317,38,4455
1,100,3,2,2,3,0,1,400,2300,165,31,2896
2,63,2,2,1,19,1,1,184,4400,136,56,4776
4,70,2,2,1,2,1,1,1100,2500,230,33,3863
1,80,3,2,2,1,0,0,400,2500,126,34,3060
2,215,3,4,2,0,1,1,0,5000,318,76,5394
3,75,3,2,1,3,0,1,550,2125,67,27,2769
2,35,1,1,0,1,0,1,250,1305,0,17,1572
2,400,3,5,4,11,1,1,3830,3500,1419,45,8794
0,109,4,2,3,1,1,1,280,1950,63,29,2322
4,75,2,2,1,3,1,1,684,1800,84,24,2592
2,23,1,1,0,25,1,1,399,2150,0,28,2577
2,172,4,3,2,5,1,0,1050,8300,180,106,9636
2,73,2,2,1,16,1,1,550,2160,105,28,2843
0,25,1,1,0,12,0,1,240,750,22,11,1023
3,56,2,1,1,2,1,1,420,1050,24,14,1508
2,96,2,1,2,3,1,1,880,1648,80,21,2629
2,240,3,2,3,0,1,1,0,5900,500,89,6489
2,57,2,1,1,24,1,0,540,3500,135,45,4220
4,130,3,2,1,9,1,0,2000,8700,650,113,11460
2,35,1,1,1,10,0,0,1400,2800,205,36,4441
2,115,3,2,1,8,1,1,826,2300,195,30,3351
0,45,2,1,0,2,1,1,74,1040,42,16,1172
